501.314733331	701.175249567	400.060847012
499.806895421	699.053344345	399.195389376
499.198808882	700.347850538	399.116334185
500.078658282	700.192589128	399.50376569
499.813775456	701.445369908	401.61198152
499.217366975	699.805386556	399.627867953
499.724233455	701.535137836	400.686454638
501.259915716	701.776879488	399.5596865
499.81279273	700.040406583	401.026036481
499.909002193	700.645786326	401.168308637
501.163230321	700.446678891	399.211284572
498.445897902	701.121633081	400.456599937
499.062524118	699.494923822	399.551199501
498.325050999	700.251546094	399.212960861
499.705593267	700.739700706	399.904364095
500.543053195	700.422385239	400.031669127
500.048830976	701.861613356	399.829324107
501.627672044	699.085999297	400.729400692
500.170905427	699.270745563	397.352535474
501.594924715	698.844795952	399.036945949
500.129630012	700.057139143	400.278796114
499.745921858	698.500384172	400.867012621
499.095313218	700.223289986	400.574441133
501.182225227	699.782096589	399.694560941
499.766688081	698.151414811	399.245183642
498.995615961	698.850136957	400.167693391
499.688511745	701.59626504	401.488958882
498.117551166	700.122579216	398.998835518
500.556190535	700.158119755	400.930516835
500.310832813	700.761206486	399.701429398
497.491906722	698.814917168	399.145067935
499.509850447	698.987837554	401.633181366
499.831843577	701.296050865	399.661726806
501.65426911	698.799723257	400.59966064
498.670035804	700.442057669	401.586704448
498.36600542	699.128022402	400.245244786
499.814072124	698.630955999	401.156688963
500.05231493	701.293550789	400.318622256
498.846601695	699.518758063	401.382098724
498.614141746	699.53420284	400.600624723
501.015026467	700.827361089	398.525797317
502.08637772	699.835332479	400.012235654
499.996990921	699.768049156	399.032901853
499.673039721	701.322341759	398.637854499
497.567745893	700.534972887	400.337659217
500.727863204	701.727190551	399.274709045
500.177162184	700.502569331	401.23162418
501.025922921	699.156991293	398.622496244
499.605210498	699.643888025	399.110004904
501.523543021	700.287854304	399.587661084
500.611432601	699.914524108	400.593497874
501.318811362	699.735115738	400.51213617
500.477885629	701.134188986	400.594343809
500.032284261	699.357112441	400.29466555
498.953619542	700.654463056	400.059371275
500.548895015	699.480150726	399.19811293
499.086483447	701.106695447	399.780923475
499.769668496	698.210338785	399.942878481
496.539717228	701.362182558	399.758259486
500.020920964	698.571346725	398.904153579
500.604649306	699.79146172	400.429234416
501.270830122	700.663237902	398.101058186
499.015508005	698.864274285	399.090035593
497.919767665	697.948271631	399.256208721
499.402001134	700.516327302	399.675241399
501.421440114	698.173094689	398.608283517
500.249311522	699.725931078	399.010172415
500.76785625	701.086876745	401.308711179
499.599253284	699.990827461	400.225701384
500.055258219	701.018267345	399.506806015
500.367971351	697.787287609	400.752899607
501.637439412	699.971222528	401.035026304
498.335842791	699.66477455	398.45594455
500.316985497	700.520793811	398.627294212
499.151383489	699.412757097	402.420861286
499.925120754	700.118695639	400.359167836
500.296231093	699.759391836	398.667301356
499.319027349	701.632992279	400.254751194
499.626219219	698.645428998	399.942591599
500.030150979	699.345843047	400.89042546
499.40970803	699.830199668	400.841362537
500.222925534	701.121561541	399.76946681
499.566322663	700.466963459	400.213618975
501.184729159	700.405290316	399.973012847
500.448873787	700.654723591	398.878660967
499.856570925	699.665427623	401.200170736
499.514865495	701.063549874	398.735004539
501.152558108	697.972693603	400.027176375
300.161283895	299.874494824	198.491612048
300.666132217	297.669688274	200.948509679
300.291738207	300.987129511	199.746119017
298.889037256	299.484101049	199.536182409
300.598709076	299.688932759	200.415324311
300.485165816	301.422531297	198.014598774
299.599325745	300.692475732	200.695540938
299.447138152	299.744197017	199.916118232
300.141851193	299.449028911	199.370309101
298.896085896	299.63478495	201.401887767
299.068126014	300.979750021	201.956738823
300.223597506	302.379659724	199.883716299
301.69206253	299.980606724	198.8178428
300.377670887	301.917021217	199.445470099
300.514875068	299.04071381	199.153312304
300.49333885	299.855046423	200.605290142
301.313640414	298.864038218	199.356745064
300.089545102	302.362043088	199.723607582
299.56738465	300.488949777	202.160882561
299.475006492	299.753020509	200.102465143
300.81848843	302.245448974	198.820229544
298.406397099	300.227264661	200.607205226
297.844174118	299.463317588	201.03860719
299.554410884	300.566118198	200.258252203
300.736554552	300.520950993	200.349870082
301.336180955	299.530953308	200.217230245
301.224087728	299.536564299	199.727257298
299.346578792	299.16149269	202.123977295
300.572913681	301.979938763	200.836421517
300.181935032	299.823989515	200.369821846
300.274385651	300.568357439	199.875269271
299.873613177	300.655342932	200.665205215
300.002276776	300.091473634	199.548618696
300.659604574	299.982855048	198.536282714
299.789080282	300.711476031	200.376913008
299.206699248	300.824689625	200.692891846
300.694217769	301.607486244	199.749840753
300.681014824	299.820570063	201.060102041
301.231425269	300.558438284	200.811895936
299.256046404	300.686394781	198.873638734
302.218996272	301.208305045	198.52433438
297.390297348	301.343953099	199.186385893
300.580694719	298.737357466	200.102469695
301.508529042	299.264749996	201.299854068
298.264519538	301.06553643	198.787280011
299.673585613	299.692183512	199.110721921
300.212964603	298.60094447	198.821440379
300.931283457	299.204941925	200.749209427
300.669463837	301.522592656	200.460311081
298.174159026	299.355491721	199.592850873
301.231536483	300.348434386	199.515026205
300.437439246	299.644531559	200.549601687
300.153705076	301.108963598	200.335432385
300.995715473	299.989271846	200.712131227
299.848397692	300.643716181	200.224059755
299.876060191	299.580521336	199.726279219
300.473571872	297.708215219	201.240717672
297.632580494	299.810336576	199.670479837
300.739413951	300.235772227	199.956812552
300.083903767	300.946247401	202.341055771
300.377066118	297.940663623	199.580791951
300.419733441	303.314682352	199.234576883
299.627921204	300.559215083	200.323279674
298.676137126	300.947108423	198.683930446
299.733441118	301.324761204	198.681196023
299.655610596	301.670113861	199.739409379
298.951336597	299.417841716	200.836465495
298.430880904	299.366519675	198.541056651
298.841523142	301.287266165	199.915544817
299.560156165	300.425212399	199.284223947
298.794110285	301.147002384	200.878058755
299.151592075	300.70436796	201.460168201
300.490950961	300.500161101	198.755602718
299.865106304	298.124636864	201.115042581
299.825259741	301.325818905	199.221858821
300.876534447	298.406305951	199.590856168
300.546562628	300.355701692	199.938731918
298.342167693	301.328210825	200.662151767
301.144718796	301.13162512	199.619552517
300.39271775	302.662853573	199.154504348
300.408406686	299.433307795	201.761752135
300.173223639	298.949150216	199.387608006
298.576780317	297.696072575	197.258069423
299.262045094	298.854341097	200.147583327
299.160877115	300.223694052	201.788085653
298.806342498	298.770508717	200.991176724
302.369662353	299.112263892	198.286422568
299.701756502	299.585950576	200.715506866
298.920657638	299.729632989	199.680623384
298.397812006	298.404422795	200.447381291
300.549007201	299.188761822	201.580866533
300.943084928	300.465731119	200.613995325
300.35003736	300.728002018	200.87273983
299.14742618	298.785745861	200.599924926
298.181669892	300.837646468	199.342097599
298.743137587	299.106122291	202.36825845
301.490556356	299.702878527	201.077483817
301.804091007	299.102594671	199.698582742
300.927484624	300.399568318	199.611207778
301.649435674	300.509981572	200.798673063
302.431503928	300.491466087	202.692926221
300.304320597	299.828029054	200.124298766
300.883990804	300.662304813	200.372814201
298.475299044	298.88000948	199.719478896
300.734869216	301.467753638	197.536928124
299.836813371	299.518994737	199.875033173
300.201224576	299.113444719	198.631808113
301.019614835	300.75339984	199.557532609
299.859822178	299.276184395	198.542909114
300.646370846	299.300277475	198.836887534
299.366826956	301.657479699	200.435080827
300.22296394	300.074947338	200.863467169
300.730513325	298.647633014	199.735284017
299.315775596	300.198205032	199.91384463
297.934682492	301.151023563	200.242114641
298.201189941	301.140766278	200.097405141
300.452735235	299.998939709	200.131797489
299.449010746	298.262666734	199.329074617
300.142941746	299.996401445	200.619998242
299.856122324	297.660360542	200.697196807
299.121579955	298.574832381	199.615236515
298.548510758	300.304867048	198.993327266
301.912412452	299.678084294	199.364037399
299.263376352	297.728002444	199.041662433
299.154236966	299.589265023	197.664428055
299.967921493	301.239615015	199.492655003
299.876835627	300.367101585	199.118721902
299.489111531	300.909397703	200.134502079
298.693712188	298.129307014	202.277449532
300.405082662	298.338615466	200.115071106
300.649779975	300.083398021	198.05396779
301.812010786	300.580130806	199.772636226
300.669415527	299.748109846	199.637451378
300.887450063	297.965002713	201.004294917
300.391972975	300.76213898	200.920729562
301.578343257	301.464967491	200.89981386
299.608467658	300.706497376	199.519549315
299.036399692	300.476957496	200.379744161
301.229847922	297.839532451	200.629656771
300.706072409	300.139696242	201.535054166
299.138969788	300.373697787	199.652582675
300.01794827	299.047536821	199.8932282
300.72049434	300.158484366	200.388346432
299.258218912	301.652151995	199.329745984
300.058936213	300.637185549	199.854752429
300.810049651	300.237195589	201.771893109
300.600547281	300.445475989	199.221338832
300.510930261	301.060438663	200.462100167
300.056540122	298.631391973	201.932287003
299.932191766	300.147404566	199.583955765
299.987150319	301.97180247	199.068012952
299.501087188	298.977398454	199.466938087
301.570261491	299.385352112	199.5592404
298.192038337	299.655418713	200.248696923
299.525460012	299.616893492	200.826091104
300.552050686	299.915291254	199.229934052
298.501206998	301.715580737	198.459993187
300.671641642	299.821624757	199.281371462
300.912232899	299.274828986	201.291687148
298.985484679	300.519264482	201.308084518
299.048072589	302.135407589	200.884900632
297.798571766	301.422330508	201.945112055
299.760635653	299.828921812	200.397867102
298.112638146	300.179735309	200.962919545
298.050467874	298.202519817	199.311315058
300.658221647	300.405976845	199.097548946
298.878448181	299.283498045	201.728210625
299.060726224	299.435698221	200.979212799
299.748315372	299.019965288	201.460800046
300.357624263	299.330621792	199.636833758
300.961371255	299.658822186	200.288275224
300.92467926	301.034167172	198.18200096
299.542727198	299.698930489	200.139948812
300.813512181	301.215205882	199.585626043
298.930572737	300.239118913	199.445317988
301.787477931	300.41046247	200.106979154
301.052607047	299.392348837	199.708976522
299.877448119	300.710053083	201.363461633
300.84846166	300.81714287	199.831481999
300.432445655	299.824635202	201.219404679
299.426665964	299.984843779	200.299013769
300.845752256	299.327766061	199.826349839
300.516606107	298.549098116	199.075069512
300.612317188	299.443754029	198.996073053
301.306698207	299.563983704	199.677670778
300.613843756	299.333782224	200.068117223
300.207590771	300.791460592	199.301121154
301.13022131	300.384729983	201.841640344
300.263214784	299.505007194	199.502546151
298.902456112	300.029816447	199.968263577
300.929614772	300.115150036	199.182741493
301.056788671	299.593465936	200.293673246
301.488605312	301.300576449	199.287376744
249.905213807	251.365855988	201.007232677
250.562027289	250.906984542	197.845375935
249.715163798	248.563723958	199.365613358
249.617723068	250.474993456	201.175247548
250.781809001	250.263568938	199.628372948
251.268202594	250.244698029	198.196192419
249.906097182	250.470578165	198.996869749
250.184208025	251.48216932	199.699027683
249.899932896	249.908851009	198.968044565
249.467458466	248.927348919	199.644372131
249.125676625	250.901590694	199.815997346
250.785843164	248.657403962	199.907136093
250.507281176	250.62665858	199.300282268
249.820055055	250.034504243	199.577825754
249.503582237	250.452314359	198.727790637
248.095534946	249.431558585	200.214294211
247.620738367	251.291743104	200.025718314
250.515662982	249.084915847	199.889751151
251.771720193	251.813962356	200.568724239
249.658305723	249.82871107	201.271550795
249.220173808	248.996764323	199.797678181
250.851755168	248.849864159	200.288962352
250.304510459	250.060632686	199.770391755
250.86111602	250.503557553	198.445136576
251.53859222	250.375430422	200.229464203
249.54691528	249.608159202	197.353220458
249.662317914	250.492418068	200.51290879
249.20360623	247.500124281	198.742115786
249.568631582	251.17713818	198.247159092
249.900287582	250.479816333	200.512188174
249.790153614	247.072220229	200.495334572
250.014774466	250.431335436	198.931286577
249.404239297	251.413923476	199.804267315
249.892413343	249.176885487	201.175324361
248.243438491	249.380339182	200.347280882
249.874340482	250.808860841	200.348427737
251.381302146	249.698932519	199.796306753
250.215094577	248.133493275	201.37022229
249.020125687	251.093767294	201.407596225
250.976739904	250.155460032	199.315787282
247.800001742	250.53072833	199.72138879
251.702394229	249.666017628	200.601522621
249.557268337	250.402952281	199.614832764
249.795798902	248.06112842	199.244920618
249.814407533	251.261506571	200.244881875
248.728649609	251.578692017	200.328849334
251.102563764	249.05111009	196.638007968
249.189277378	248.929656917	200.238941724
248.405047944	249.065159695	198.581795633
250.109157387	249.031359775	201.371620094
250.778245148	250.834111274	199.762901781
250.224014856	250.862479376	199.125832539
251.250802858	249.910677274	201.272917013
252.277810308	251.581292763	198.897182826
251.228470856	249.672584631	199.563184606
249.75376656	248.796863741	200.239498977
249.268296886	251.126787791	200.321874954
247.362671646	249.01259883	198.962830358
249.824884994	248.878119805	200.428877859
250.908353922	249.996230108	201.182518783
250.423260847	249.420452868	199.586612409
249.991544935	250.526635589	200.16236865
250.979071302	251.15653108	198.966029181
248.814194798	249.881935119	200.447684723
250.907773792	250.642621749	200.612798494
249.049997537	250.368954803	199.338304697
250.409381889	250.897974029	199.312610545
249.746697178	252.471460966	199.227804337
249.480589846	248.887773459	198.53865444
250.994709691	249.306615111	199.363219079
249.181355036	247.151280179	200.74575694
249.429794743	249.935529527	201.370005603
249.841495088	250.116221208	200.164505956
251.278349316	248.626839586	199.418344445
247.790901102	250.016114156	200.639183187
249.564109719	252.014352391	200.991141411
251.980765034	250.174576317	201.839937691
249.496256813	250.439072331	200.151534108
249.599975547	251.704780467	201.370489062
249.347784303	250.743816333	200.149532896
250.215548649	250.668850175	199.557024572
250.257452239	250.370378656	199.457160496
249.555828917	250.942133477	200.102017436
252.455546593	252.223922307	199.325338314
250.369464715	248.007608137	199.375975314
249.122295854	249.242984646	197.848871445
250.279973176	250.153615969	199.186925838
249.923528746	250.93442603	201.622295558
248.656704692	251.60461989	198.262116169
249.163527782	249.598431262	201.556149784
250.605778381	250.586063618	201.570298733
250.222618915	249.540521281	201.476087473
249.773309292	248.71144981	198.24497502
250.154805008	251.882531466	200.746389085
250.042989743	251.220438334	198.488039935
250.430332092	249.451605949	201.38617629
249.147369705	250.805120767	200.196946866
251.44620512	249.785843385	197.797974576
251.455331312	251.341577472	200.507653302
251.401951441	250.694002932	199.155513262
247.926179732	248.941108505	199.705703184
250.520732659	248.55857883	199.079913955
251.524813531	249.287010843	199.253087664
249.031195759	251.631414913	200.789269951
250.892910965	251.66094091	200.96439236
251.346526406	250.363731331	200.872920706
250.628097004	250.699710903	198.814088001
249.775577284	249.624731089	199.33625374
249.948565385	251.81524034	200.942036993
250.086612582	250.327968695	201.406779575
248.764186548	250.378647385	201.658268652
251.79715764	250.891901516	200.541107466
248.160988827	249.26564082	199.937979765
250.361238761	250.393416349	197.672384554
249.436911272	250.255369548	199.204008656
249.749052263	250.489399049	200.283158033
250.150672041	250.714902008	201.107843187
249.681771184	248.917379875	199.274554507
249.480300823	249.931740891	198.461754221
249.210727808	249.723959555	201.340947375
250.503717497	249.829076118	200.867636171
250.163874604	250.217786206	201.054191044
250.323228785	250.139677505	200.710381881
249.439895637	250.035735849	197.883391069
249.571995722	251.536129222	199.632651019
249.992909144	249.570823312	198.965345977
250.484319438	249.973519226	201.089571739
249.107265408	250.035465847	199.656980355
249.407832312	251.081903167	199.265200982
249.276149313	252.531715541	199.928306441
249.794854433	250.464553211	198.994575848
250.354249017	248.821579054	199.527266353
249.429070082	251.353002599	200.636869462
251.85168088	251.681482963	199.318058728
250.532838323	249.570716958	199.371341893
251.204788093	251.442668268	200.133838857
250.342557205	250.297964937	200.329218025
250.358036008	248.993957844	200.619848069
249.317575448	248.813865992	199.863829934
250.274207949	250.846630949	200.384261355
250.297982556	249.337072015	200.402069534
250.214749698	250.293935938	199.255621469
251.704015309	250.758232785	200.681717576
250.095167227	249.716158166	200.931670522
248.673889635	249.537472592	199.70575244
250.56950611	249.686803398	201.418926954
248.235049414	251.563862294	200.312808842
250.93648573	249.47987863	201.031909838
249.666750909	250.250252377	198.508039291
250.539013395	250.116642015	198.103482705
249.890611836	249.673088014	200.814723718
249.312709243	250.184144982	201.283528294
249.115661986	251.874668055	200.236648558
249.762163143	248.62020497	198.207625239
250.949128723	249.525368596	199.364469618
251.057350151	250.668793804	200.112929363
248.515851215	248.028720647	200.93849994
249.944661836	249.727605465	201.913915286
249.569630078	250.354220554	202.15585804
250.610329765	249.441942978	199.148663512
251.21823545	248.755575127	200.837033778
251.626313075	249.904074318	200.832444363
250.076633381	251.43040335	200.283593468
249.304946088	250.369341066	200.158185957
249.391413689	249.771947492	198.798398329
249.165942829	250.655774665	198.154068032
250.288501121	250.022453255	199.417160311
251.42258268	250.704295958	199.412964949
250.213637267	250.930559297	198.428463789
250.226188663	249.761245136	200.405958038
252.127890049	249.355024862	199.666341289
248.804306379	250.228781579	200.632747636
247.536145706	251.486506338	201.614343417
247.325043526	248.487821402	200.486900601
250.106958566	251.194956056	199.732580182
251.318847867	248.648099892	200.440337901
249.590441528	249.555021794	198.248264829
249.620098033	251.412058724	199.379844727
249.800585825	250.167298308	199.061980755
250.303531599	250.601475395	199.798425058
248.170416616	251.580139888	200.093614482
250.021796081	249.831442298	199.449682129
248.371849143	249.996207575	200.196419958
251.039345766	251.690103456	199.315851216
251.665984205	250.135589955	200.63769505
250.728657306	248.792940689	200.091757706
249.630196238	250.410725433	200.308586185
250.21632132	249.549818673	200.927598086
250.634245292	249.275275664	200.813979374
249.416020753	250.153608753	199.969185229
249.974282366	250.869123588	198.2579242
251.352284001	248.293343584	201.32509786
250.646571097	248.584934376	200.444215633
249.768533981	248.899592937	201.310512423
251.221903814	250.482445269	201.793890409
250.255972552	249.828988674	201.434603156
249.365046806	250.919683035	201.240495523
250.34245605	250.227513768	200.611269072
250.371512252	249.421591445	196.512723749
249.608141776	248.646525215	201.113294803
249.666876408	250.370045446	200.889646972
251.165927903	249.190344591	202.316022396
251.061473024	250.782472196	199.209834818
252.174562458	250.800319197	201.265478649
249.831418937	252.058610724	201.627290202
250.030241712	252.15315348	199.060503215
251.013193303	250.783471649	200.823336033
249.405124928	249.74482218	201.080537971
251.181813588	250.041677416	199.825909371
249.560055194	251.434130554	199.923342542
249.514976928	248.136883703	198.248628301
248.907950998	247.975464894	199.615480268
249.715389959	249.003669204	199.58266191
249.915328891	248.217109398	200.720332876
247.205827383	251.97690158	198.505499374
250.028227891	249.633375815	200.377995101
250.766380829	249.706939204	200.377006019
251.030975861	248.788023561	199.393149377
249.231645836	249.894409763	200.161546577
250.728168445	250.214099929	199.834139902
250.545525493	251.03798739	200.975520848
252.119774552	249.358230414	200.232291759
248.638384251	249.299400816	200.625179562
251.271318734	249.499793445	200.473148677
250.081422575	250.51664293	200.223488215
249.520235487	247.73122565	198.486247345
250.390251519	249.914186306	202.106275479
250.050315702	250.926719142	198.809535249
248.593733088	250.20627523	201.691693553
250.412913909	249.683282967	200.413003684
250.627273605	250.45786356	200.027699883
248.938872457	248.854083877	199.483867685
249.871909524	248.678055559	201.610820577
252.454220744	250.251020066	200.230194367
251.041683269	248.639310204	199.436554451
249.233002067	250.779748929	198.312241179
250.331510345	249.520531181	199.719395427
249.445126522	251.483637633	199.139148058
248.805068031	250.316038691	199.422837929
250.517396902	249.945220006	200.039488597
250.057509097	248.300422613	197.972530933
252.021672821	248.820502105	200.521002976
248.870297514	249.907717445	199.730972326
251.454445711	249.790039262	198.453336426
248.56794417	250.298672997	200.870479367
252.014848751	252.132480509	198.570543311
249.877933827	248.770884446	200.276709515
250.802705588	248.159381098	200.855208228
250.720494107	249.741263006	199.393759858
251.66355858	249.846540065	198.902790358
250.108547233	251.037766538	200.688231204
248.030661197	248.631202901	199.582791605
250.144137015	250.142785459	198.732594341
250.915385419	250.468483196	198.413209732
249.029690215	249.881420161	198.467306667
250.023314434	250.166385198	199.556814556
250.575761374	251.813919427	199.336584133
250.475421777	249.546465064	201.540048868
251.257362722	249.999565721	199.382864694
250.786304353	249.937828519	198.769654466
248.993226606	249.837751887	202.180641603
251.097810529	251.391571549	200.948903942
251.388763127	251.513562628	198.892962742
250.615194584	250.634990569	200.500697162
250.424002301	247.474197874	200.186710143
248.64209117	250.962146481	199.482925009
249.725643091	249.944176133	197.949250686
249.825146874	248.726757328	200.956476241
249.464833837	248.856236663	201.238986265
249.697428294	249.020541918	199.888971268
249.797818882	250.229262446	198.988124601
251.066101178	250.318622255	201.624578411
250.559139704	249.015066048	201.059555245
249.740045073	250.102390328	197.535475194
248.744341185	251.374426374	201.105199221
248.240189254	250.335144704	200.34803052
251.253681117	248.911799168	198.260822498
250.315158402	249.342134449	199.414951044
249.107440506	251.250752282	199.14294989
250.975041566	250.628223915	199.352372568
250.990878323	251.281917875	200.373057259
249.782353615	250.77455318	199.26780105
250.51224794	251.553944402	198.669090761
248.206949421	250.746154273	199.130660709
249.558233264	250.165516017	199.394178654
250.139249871	249.028859817	199.480641834
249.926420961	250.567723095	199.595861397
250.354643081	250.620891485	200.519586035
249.900636093	251.322493892	199.239879199
251.066068576	251.012716808	200.910077995
249.504595226	250.983773744	200.500294136
248.89774834	249.711382198	198.706659764
250.401423381	251.419915556	200.948751122
249.025723332	249.019699687	199.834820537
249.87294212	250.767452944	199.703550461
251.151223844	249.497796383	201.064865074
248.579832382	249.477899135	200.069911479
250.859899965	250.557868091	199.167203855
248.732185455	250.010924724	199.947163717
249.643310273	250.012570208	198.707238601
250.545209111	251.026931821	199.147066276
249.182918208	251.263263646	201.105488259
249.242078365	249.355098118	198.288847123
250.526077076	250.234614016	200.063231881
252.288152624	249.854554725	199.918591508
250.29101378	249.847467717	201.143022657
249.871626197	250.165833782	202.287883077
249.463794162	248.846531959	200.200686084
249.427153383	249.409318277	200.262384944
250.892173004	248.509773108	199.840540899
247.949309285	250.952473972	198.998607726
250.672139633	251.820535356	201.365068527
250.439364223	248.030460791	201.904849778
249.598308145	250.808960337	199.507514901
249.770139209	251.622074454	198.349665531
248.773410171	249.714055022	201.063557
247.50436122	251.264410032	199.591596051
250.700454846	252.633995472	200.517038197
251.105486934	251.385355667	199.708887199
250.151997448	249.839960289	200.225711758
249.708073975	249.488441967	199.403689125
250.772333952	248.674091042	200.111657333
251.380387081	248.616249734	198.246421759
250.681826927	249.203182648	199.272069877
249.672033717	248.521218377	199.416371987
249.922758648	250.552806752	200.592326019
251.743629102	249.933073191	201.00213183
250.27563754	249.019199149	200.323281201
250.355865563	250.680877813	200.500622759
250.137803989	249.111236708	199.698574936
250.292993104	250.654395014	200.81874525
250.365980521	250.641876029	201.437877043
250.210083765	249.467623038	198.583076526
250.037646467	250.62285459	199.626221333
251.480177448	249.131742943	199.625511471
249.95524677	248.753554806	201.000472386
249.238368709	248.803483765	198.153610932
250.902074365	251.256439064	198.961546471
248.547247949	249.519116496	199.956065791
249.429944367	250.44804366	198.903500551
252.032832618	250.329219915	200.985431148
249.569110262	250.938564091	201.641676655
249.257462006	250.116374914	200.987511465
250.402500918	249.145300084	199.522645369
250.57571231	250.323603421	199.331515043
250.324656218	247.769710748	200.067041796
250.953091857	250.927389202	199.56231854
250.244316481	250.219407711	199.87134587
249.171981412	248.539242732	199.351279437
248.707542323	247.803083604	201.099490433
248.406118415	249.190638253	199.174280486
248.050262832	250.108372191	198.048109082
251.518503071	248.335185566	198.92831688
249.551367068	249.582343595	199.716604261
250.851170177	251.124353702	202.196822881
248.769096032	251.067913854	200.713467793
249.742717531	248.732971857	202.488239735
251.286848691	248.275611121	201.607341338
250.55119025	250.32008453	200.882144132
249.465997059	249.941828811	201.040131572
248.903313127	248.686397574	198.360556973
250.825879249	248.989179856	199.696623858
249.541267503	250.640160866	200.402875556
249.217036655	251.455166699	200.470056787
250.38551028	249.595404494	199.689704586
249.772926614	250.049165775	200.459439644
250.462523894	249.767986397	199.899153383
250.735559052	251.232344773	201.28677389
249.998974045	248.745345239	200.186506543
250.192041902	250.106341038	200.542467983
249.519918699	250.139918552	197.688008351
251.813249083	250.052435224	199.698041842
250.543151917	249.766938846	199.281245926
250.856627619	250.075555475	199.32773556
250.708180286	250.459707224	200.393191069
249.708078942	251.094764758	199.101420441
250.85520072	251.539724901	199.088796562
250.238000505	248.19908998	200.037470138
248.28069072	248.655608734	200.20099967
251.087862628	250.505944613	199.776924245
249.207067184	250.013922476	202.428318181
251.425302403	248.650753633	199.276448535
248.547429993	250.557734997	199.70005227
248.440934677	249.814096873	199.500755438
248.919426595	249.631840037	200.866081532
249.051249005	249.627405465	198.551871027
249.574614849	251.371613809	200.543748775
249.275442338	249.387399024	201.262991938
249.866996765	249.485389369	201.161635088
249.605850128	249.291860967	200.438281808
248.721352913	249.601345437	199.254199295
250.756736469	250.093068417	200.646231221
249.853093563	250.339294209	200.670684371
250.549609134	251.503904752	200.649304231
249.375008834	250.356190267	198.951228363
252.122110571	248.200428969	199.955552791
250.589855741	249.139379782	199.646432524
251.106779242	248.845468911	200.996440789
249.834049391	249.702663265	202.055125945
250.847670868	250.457029445	199.810136939
250.245855159	249.895109625	201.903480089
250.268204245	249.329676532	199.561948037
250.477984636	248.960247832	199.307461073
248.450590014	247.745582812	202.356575844
249.858334854	251.862977281	200.651727794
250.376222605	248.973414756	200.045198659
250.256936813	249.179691534	200.807168184
251.331659297	250.568757665	200.309965244
248.37281802	252.893779679	200.855660194
248.910348414	248.934127451	199.417374436
249.091842271	250.133418413	199.225372085
